idx,obj_value,converged,iterations,iteration_limit_reached,time_it_took,theta_hat,theta0,is_optimum,boot_idx
4,7.852994487805918e-28,true,3,false,0.0003857,"[-1.9729706223111623, 1.518332081266974]","[-0.4658959078249555, -0.7303008298610437]",0,2
5,6.35061337148195e-22,true,2,false,0.0003209,"[-1.9729706216501506, 1.518332081222534]","[-1.365080912437378, -1.3208174975844296]",0,2
6,3.0959497598142786e-26,true,3,false,0.0003783,"[-1.9729706223066887, 1.5183320812666734]","[0.5431992343373382, 0.09271546518564394]",0,2
7,1.3702054803544526e-26,true,2,false,0.0002529,"[-1.9729706223083783, 1.518332081266787]","[-0.7590535993444354, 0.9209639329677229]",0,2
8,1.4992539053676033e-24,true,3,false,0.0003931,"[-1.9729706222792598, 1.518332081264829]","[0.745620993889791, -2.216096423049429]",0,2
9,8.689186811908009e-26,true,3,false,0.000352,"[-1.972970622303574, 1.518332081266464]","[0.8442354651341021, -0.3265277272261217]",0,2
10,4.452571157123385e-28,true,2,false,0.0001802,"[-1.9729706223111008, 1.51833208126697]","[-1.0120757369891493, 1.1470306234136702]",1,2
11,1.0610605424378126e-25,true,3,false,0.0001864,"[-1.972970622302821, 1.5183320812664134]","[0.7232770971838263, -0.728534008508048]",0,2
12,1.8592589735375714e-25,true,2,false,0.0001928,"[-1.9729706222999501, 1.5183320812662204]","[0.5202990342876057, 1.1204520037446837]",0,2
13,4.026180164598468e-26,true,3,false,0.0002016,"[-1.9729706223060206, 1.5183320812666286]","[1.6996228215478644, 1.0844860147154771]",0,2
14,1.798056038219566e-23,true,2,false,0.0001487,"[-1.972970622200069, 1.5183320812595054]","[-1.0989445324831357, -0.0993402202293609]",0,2
15,2.2970899516090547e-25,true,3,false,0.0002056,"[-1.9729706222987542, 1.51833208126614]","[1.5447563259135333, -0.22651795438142638]",0,2
16,5.551735462537611e-25,true,3,false,0.0003498,"[-1.9729706222917849, 1.5183320812656715]","[1.7376928272513674, -1.2953938355637125]",0,2
17,6.456793009755064e-23,true,2,false,0.0001853,"[-1.9729706225220511, 1.5183320812811534]","[-1.3972500397371668, -1.1529219835943225]",0,2
18,8.36881166917593e-28,true,3,false,0.0002076,"[-1.9729706223109889, 1.5183320812669627]","[-0.27322961221704645, -0.5101173409267433]",0,2
19,9.502487592510153e-26,true,1,false,0.0001268,"[-1.9729706223032295, 1.5183320812664407]","[-1.7983567634893314, 0.8231200506166791]",0,2
20,2.446220874742535e-25,true,2,false,0.0001719,"[-1.9729706222983112, 1.5183320812661103]","[-0.6634712267123949, -0.2399591176621829]",0,2
1,8.090020009305514e-26,true,3,false,0.0003525,"[2.886238736170526, 1.0152064676065227]","[0.03833248646601629, 0.213845359778582]",0,3
2,6.109277152781461e-25,true,3,false,0.0004411,"[2.8862387361567574, 1.015206467607495]","[-0.7042838077754542, -0.4007992090593657]",0,3
3,2.481316728457854e-24,true,2,false,0.0002817,"[2.8862387362218245, 1.0152064676028996]","[1.4214984593810815, -0.5777261953257666]",0,3
4,5.246954551494921e-25,true,3,false,0.0001816,"[2.8862387361583757, 1.0152064676073809]","[-0.4658959078249555, -0.7303008298610437]",0,3
5,2.048111051897867e-24,true,3,false,0.0001695,"[2.886238736138809, 1.0152064676087627]","[-1.365080912437378, -1.3208174975844296]",0,3
6,1.8602000012451213e-26,true,3,false,0.0004046,"[2.8862387361747044, 1.0152064676062276]","[0.5431992343373382, 0.09271546518564394]",0,3
7,1.1593633404277134e-25,true,3,false,0.0003331,"[2.8862387361689543, 1.015206467606634]","[-0.7590535993444354, 0.9209639329677229]",0,3
8,9.763592367562681e-24,true,3,false,0.0005419,"[2.886238736091908, 1.0152064676120744]","[0.745620993889791, -2.216096423049429]",0,3
9,3.441179184259125e-28,true,3,false,0.0003909,"[2.886238736178386, 1.0152064676059676]","[0.8442354651341021, -0.3265277272261217]",1,3
10,1.9615576699304827e-25,true,3,false,0.0003134,"[2.886238736166124, 1.0152064676068335]","[-1.0120757369891493, 1.1470306234136702]",0,3
11,1.4469542875446444e-26,true,3,false,0.0003565,"[2.886238736175082, 1.015206467606201]","[0.7232770971838263, -0.728534008508048]",0,3
12,4.51785402545234e-25,true,2,false,0.0002437,"[2.886238736159812, 1.0152064676072794]","[0.5202990342876057, 1.1204520037446837]",0,3
13,8.653905988074965e-27,true,2,false,0.000202,"[2.8862387361758395, 1.0152064676061474]","[1.6996228215478644, 1.0844860147154771]",0,3
14,9.023360090595561e-25,true,3,false,0.0001999,"[2.8862387361521176, 1.0152064676078227]","[-1.0989445324831357, -0.0993402202293609]",0,3
15,6.549135225337387e-24,true,2,false,0.0001305,"[2.886238736249224, 1.0152064676009656]","[1.5447563259135333, -0.22651795438142638]",0,3
16,8.841563151015646e-23,true,2,false,0.0001437,"[2.886238736438597, 1.0152064675875931]","[1.7376928272513674, -1.2953938355637125]",0,3
17,1.8370331987757822e-24,true,3,false,0.0001673,"[2.886238736140948, 1.0152064676086117]","[-1.3972500397371668, -1.1529219835943225]",0,3
18,3.376150509617969e-25,true,3,false,0.0001632,"[2.8862387361623125, 1.0152064676071029]","[-0.27322961221704645, -0.5101173409267433]",0,3
19,7.863422124981701e-25,true,3,false,0.0001747,"[2.8862387361538797, 1.0152064676076984]","[-1.7983567634893314, 0.8231200506166791]",0,3
20,5.51459962659265e-25,true,3,false,0.0001777,"[2.8862387361578397, 1.0152064676074186]","[-0.6634712267123949, -0.2399591176621829]",0,3
1,1.0837424894874037e-24,true,4,false,0.0004019,"[10.568311175969939, 0.8952556216022209]","[0.03833248646601629, 0.213845359778582]",0,4
2,1.5670921912480985e-24,true,4,false,0.0002729,"[10.568311175978145, 0.8952556216017228]","[-0.7042838077754542, -0.4007992090593657]",0,4
3,5.825674498496319e-25,true,4,false,0.0002302,"[10.56831117595939, 0.8952556216028613]","[1.4214984593810815, -0.5777261953257666]",0,4
4,1.541730365973685e-24,true,4,false,0.0002299,"[10.568311175977755, 0.8952556216017464]","[-0.4658959078249555, -0.7303008298610437]",0,4
5,2.7599838946431896e-24,true,4,false,0.000499,"[10.568311175993792, 0.8952556216007729]","[-1.365080912437378, -1.3208174975844296]",0,4
6,8.415334294350241e-25,true,4,false,0.0004171,"[10.568311175965286, 0.8952556216025035]","[0.5431992343373382, 0.09271546518564394]",0,4
7,1.0980881802468747e-24,true,4,false,0.0004175,"[10.56831117597044, 0.8952556216021905]","[-0.7590535993444354, 0.9209639329677229]",0,4
8,1.69160687155403e-24,true,4,false,0.0004166,"[10.568311175980384, 0.8952556216015866]","[0.745620993889791, -2.216096423049429]",0,4
9,7.57914163024723e-25,true,4,false,0.0004532,"[10.568311175963695, 0.8952556216026]","[0.8442354651341021, -0.3265277272261217]",0,4
10,1.1600328576529532e-24,true,4,false,0.0002721,"[10.56831117597153, 0.8952556216021242]","[-1.0120757369891493, 1.1470306234136702]",0,4
11,9.161970062205238e-25,true,4,false,0.0002407,"[10.568311175966729, 0.8952556216024159]","[0.7232770971838263, -0.728534008508048]",0,4
12,5.165422369132453e-25,true,4,false,0.0002991,"[10.568311175957536, 0.895255621602974]","[0.5202990342876057, 1.1204520037446837]",0,4
13,1.9327811153808473e-25,true,4,false,0.0002714,"[10.568311175946935, 0.8952556216036176]","[1.6996228215478644, 1.0844860147154771]",1,4
14,1.7435261487823096e-24,true,4,false,0.000499,"[10.568311175980693, 0.8952556216015681]","[-1.0989445324831357, -0.0993402202293609]",0,4
15,4.980326046160323e-25,true,4,false,0.0002132,"[10.568311175956902, 0.8952556216030126]","[1.5447563259135333, -0.22651795438142638]",0,4
16,7.29259354833196e-25,true,4,false,0.000214,"[10.568311175962288, 0.8952556216026857]","[1.7376928272513674, -1.2953938355637125]",0,4
17,2.542876030215121e-24,true,4,false,0.0002101,"[10.568311175991141, 0.8952556216009337]","[-1.3972500397371668, -1.1529219835943225]",0,4
18,1.3512221122555803e-24,true,4,false,0.000206,"[10.568311175974655, 0.8952556216019346]","[-0.27322961221704645, -0.5101173409267433]",0,4
19,1.764182625766833e-24,true,4,false,0.0002079,"[10.568311175981338, 0.8952556216015288]","[-1.7983567634893314, 0.8231200506166791]",0,4
20,1.5262267003831011e-24,true,4,false,0.0002016,"[10.568311175977009, 0.895255621601792]","[-0.6634712267123949, -0.2399591176621829]",0,4
1,4.661198341756301e-24,true,5,false,0.0005404,"[17.221436432392615, 0.5948011480763069]","[0.03833248646601629, 0.213845359778582]",0,5
2,7.934643358341981e-24,true,5,false,0.0002724,"[17.221436432363287, 0.5948011480780659]","[-0.7042838077754542, -0.4007992090593657]",0,5
3,1.9127975483283563e-24,true,5,false,0.0002922,"[17.221436432427037, 0.5948011480742423]","[1.4214984593810815, -0.5777261953257666]",0,5
4,7.874179535323128e-24,true,5,false,0.0005084,"[17.221436432363838, 0.5948011480780327]","[-0.4658959078249555, -0.7303008298610437]",0,5
5,1.6932935764944117e-23,true,5,false,0.000422,"[17.221436432305545, 0.5948011480815284]","[-1.365080912437378, -1.3208174975844296]",0,5
6,3.315682727926351e-24,true,5,false,0.0004636,"[17.221436432407543, 0.5948011480754116]","[0.5431992343373382, 0.09271546518564394]",0,5
7,5.042917737565775e-24,true,5,false,0.0002486,"[17.221436432388597, 0.5948011480765479]","[-0.7590535993444354, 0.9209639329677229]",0,5
8,8.763272711218376e-24,true,5,false,0.0002399,"[17.221436432356995, 0.5948011480784431]","[0.745620993889791, -2.216096423049429]",0,5
9,2.902119840966912e-24,true,5,false,0.0002434,"[17.221436432412823, 0.5948011480750948]","[0.8442354651341021, -0.3265277272261217]",0,5
10,5.306408689908038e-24,true,5,false,0.0002385,"[17.2214364323861, 0.5948011480766975]","[-1.0120757369891493, 1.1470306234136702]",0,5
11,3.801941084606222e-24,true,5,false,0.0002362,"[17.22143643240177, 0.5948011480757578]","[0.7232770971838263, -0.728534008508048]",0,5
12,1.5421076367046054e-24,true,5,false,0.0003627,"[17.22143643243344, 0.5948011480738588]","[0.5202990342876057, 1.1204520037446837]",0,5
13,1.9238204588180383e-25,true,5,false,0.0005309,"[17.221436432469574, 0.5948011480716917]","[1.6996228215478644, 1.0844860147154771]",1,5
14,8.985423958027915e-24,true,5,false,0.0018035,"[17.221436432355333, 0.5948011480785429]","[-1.0989445324831357, -0.0993402202293609]",0,5
15,1.4139842401562002e-24,true,5,false,0.0003975,"[17.22143643243569, 0.5948011480737234]","[1.5447563259135333, -0.22651795438142638]",0,5
16,2.8539953621212843e-24,true,5,false,0.0003673,"[17.22143643241336, 0.5948011480750628]","[1.7376928272513674, -1.2953938355637125]",0,5
17,1.50935905775245e-23,true,5,false,0.0003055,"[17.221436432315755, 0.5948011480809163]","[-1.3972500397371668, -1.1529219835943225]",0,5
18,6.550930910517959e-24,true,5,false,0.0002554,"[17.221436432374816, 0.5948011480773743]","[-0.27322961221704645, -0.5101173409267433]",0,5
19,9.678386305728945e-24,true,5,false,0.0002483,"[17.221436432350085, 0.5948011480788575]","[-1.7983567634893314, 0.8231200506166791]",0,5
20,7.446695608096799e-24,true,5,false,0.0002406,"[17.221436432367177, 0.5948011480778325]","[-0.6634712267123949, -0.2399591176621829]",0,5
1,4.846109334763581e-25,true,5,false,0.0004208,"[21.665584162630427, 0.3634466464630094]","[0.03833248646601629, 0.213845359778582]",0,6
2,6.134282304563932e-25,true,5,false,0.0003201,"[21.665584162634808, 0.36344664646275027]","[-0.7042838077754542, -0.4007992090593657]",0,6
3,3.482493437116619e-25,true,5,false,0.0002678,"[21.665584162625485, 0.3634466464633019]","[1.4214984593810815, -0.5777261953257666]",0,6
4,6.176366364206306e-25,true,5,false,0.0003129,"[21.665584162634907, 0.36344664646274416]","[-0.4658959078249555, -0.7303008298610437]",0,6
5,9.291590687369443e-25,true,5,false,0.0003528,"[21.66558416264343, 0.3634466464622401]","[-1.365080912437378, -1.3208174975844296]",0,6
6,4.346513668267034e-25,true,5,false,0.0002722,"[21.66558416262844, 0.36344664646312674]","[0.5431992343373382, 0.09271546518564394]",0,6
7,5.112955663180299e-25,true,5,false,0.0002577,"[21.665584162631188, 0.3634466464629643]","[-0.7590535993444354, 0.9209639329677229]",0,6
8,6.397345188270756e-25,true,5,false,0.0002523,"[21.665584162635653, 0.3634466464627003]","[0.745620993889791, -2.216096423049429]",0,6
9,4.0986893837706437e-25,true,5,false,0.0002492,"[21.665584162627596, 0.36344664646317676]","[0.8442354651341021, -0.3265277272261217]",0,6
10,5.125606829174259e-25,true,5,false,0.0002425,"[21.665584162631525, 0.36344664646294444]","[-1.0120757369891493, 1.1470306234136702]",0,6
11,4.462083981845418e-25,true,5,false,0.0002447,"[21.66558416262927, 0.36344664646307795]","[0.7232770971838263, -0.728534008508048]",0,6
12,3.2481062441121245e-25,true,5,false,0.000242,"[21.665584162624455, 0.36344664646336283]","[0.5202990342876057, 1.1204520037446837]",0,6
13,2.1814084576667183e-25,true,5,false,0.0002396,"[21.66558416261926, 0.3634466464636699]","[1.6996228215478644, 1.0844860147154771]",1,6
14,6.541024939920337e-25,true,5,false,0.0003162,"[21.66558416263591, 0.363446646462685]","[-1.0989445324831357, -0.0993402202293609]",0,6
15,3.2937169268893606e-25,true,5,false,0.0005552,"[21.665584162624285, 0.3634466464633725]","[1.5447563259135333, -0.22651795438142638]",0,6
16,4.054726785601989e-25,true,5,false,0.002061,"[21.665584162627713, 0.3634466464631699]","[1.7376928272513674, -1.2953938355637125]",0,6
17,8.640457538228464e-25,true,5,false,0.0003262,"[21.665584162641842, 0.36344664646233427]","[-1.3972500397371668, -1.1529219835943225]",0,6
18,5.691626308496508e-25,true,5,false,0.0002727,"[21.665584162633287, 0.36344664646284003]","[-0.27322961221704645, -0.5101173409267433]",0,6
19,6.827886943085158e-25,true,5,false,0.0002569,"[21.665584162636968, 0.3634466464626225]","[-1.7983567634893314, 0.8231200506166791]",0,6
20,6.01541416047126e-25,true,5,false,0.0002361,"[21.665584162634453, 0.36344664646277125]","[-0.6634712267123949, -0.2399591176621829]",0,6
1,3.398341433438603e-26,true,3,false,0.0004406,"[-2.261088982499937, 1.647408613264975]","[0.03833248646601629, 0.213845359778582]",0,7
2,3.892763030164165e-22,true,2,false,0.0002696,"[-2.2610889819679434, 1.6474086132305428]","[-0.7042838077754542, -0.4007992090593657]",0,7
3,8.917047230991673e-25,true,3,false,0.0003192,"[-2.2610889825201506, 1.6474086132662833]","[1.4214984593810815, -0.5777261953257666]",0,7
4,3.7071709202011417e-26,true,3,false,0.0002147,"[-2.2610889824997535, 1.6474086132649635]","[-0.4658959078249555, -0.7303008298610437]",0,7
5,5.21915789523145e-26,true,3,false,0.0001806,"[-2.26108898250083, 1.647408613265033]","[-1.365080912437378, -1.3208174975844296]",0,7
6,1.7988070817996246e-25,true,3,false,0.0001737,"[-2.261088982506311, 1.6474086132653876]","[0.5431992343373382, 0.09271546518564394]",0,7
7,1.207978913345758e-25,true,2,false,0.0004162,"[-2.261088982504273, 1.6474086132652557]","[-0.7590535993444354, 0.9209639329677229]",0,7
8,2.8523596354796037e-22,true,3,false,0.0004057,"[-2.26108898204371, 1.6474086132354475]","[0.745620993889791, -2.216096423049429]",0,7
9,3.922644417743122e-25,true,3,false,0.0002216,"[-2.2610889825117155, 1.6474086132657373]","[0.8442354651341021, -0.3265277272261217]",0,7
10,3.0043099332655886e-26,true,2,false,0.0001507,"[-2.261088982499512, 1.6474086132649475]","[-1.0120757369891493, 1.1470306234136702]",0,7
11,4.661030344769937e-25,true,3,false,0.0001775,"[-2.2610889825132605, 1.6474086132658372]","[0.7232770971838263, -0.728534008508048]",0,7
12,7.207277389581175e-25,true,2,false,0.0001372,"[-2.261088982517675, 1.647408613266123]","[0.5202990342876057, 1.1204520037446837]",0,7
13,2.1937879529291263e-25,true,3,false,0.0001641,"[-2.2610889825074665, 1.6474086132654622]","[1.6996228215478644, 1.0844860147154771]",0,7
14,4.118338911170343e-23,true,2,false,0.0001342,"[-2.261088982323577, 1.6474086132535606]","[-1.0989445324831357, -0.0993402202293609]",0,7
15,8.45514653736152e-25,true,3,false,0.0001742,"[-2.2610889825195164, 1.6474086132662424]","[1.5447563259135333, -0.22651795438142638]",0,7
16,1.9620380536277637e-24,true,3,false,0.0001768,"[-2.2610889825324367, 1.6474086132670782]","[1.7376928272513674, -1.2953938355637125]",0,7
17,1.7727553613589816e-27,true,3,false,0.0001718,"[-2.2610889824956546, 1.647408613264698]","[-1.3972500397371668, -1.1529219835943225]",1,7
18,3.455262948392411e-26,true,3,false,0.0001665,"[-2.261088982499963, 1.6474086132649768]","[-0.27322961221704645, -0.5101173409267433]",0,7
19,1.7877438839076427e-23,true,1,false,0.0001056,"[-2.2610889823819713, 1.6474086132573396]","[-1.7983567634893314, 0.8231200506166791]",0,7
20,1.619740019065735e-22,true,2,false,0.00024,"[-2.261088982154998, 1.6474086132426495]","[-0.6634712267123949, -0.2399591176621829]",0,7
1,3.6455021355670356e-24,true,2,false,0.0002839,"[0.4242245543424144, 1.2871084069429166]","[0.03833248646601629, 0.213845359778582]",0,8
2,1.033150272207055e-23,true,2,false,0.0001888,"[0.42422455430701356, 1.2871084069453347]","[-0.7042838077754542, -0.4007992090593657]",0,8
3,1.4876994387018787e-23,true,2,false,0.0001646,"[0.4242245544990759, 1.2871084069322185]","[1.4214984593810815, -0.5777261953257666]",0,8
4,3.6274383061818854e-22,true,2,false,0.0003089,"[0.42422455387650276, 1.2871084069747365]","[-0.4658959078249555, -0.7303008298610437]",0,8
5,2.5533195322304373e-26,true,3,false,0.0003261,"[0.42422455439004636, 1.2871084069396637]","[-1.365080912437378, -1.3208174975844296]",0,8
6,6.1855798894801415e-24,true,2,false,0.0001483,"[0.424224554326737, 1.2871084069439873]","[0.5431992343373382, 0.09271546518564394]",0,8
7,6.03164868840724e-27,true,2,false,0.000136,"[0.4242245543924628, 1.2871084069394985]","[-0.7590535993444354, 0.9209639329677229]",0,8
8,2.526797051612865e-23,true,3,false,0.0001679,"[0.424224554257691, 1.287108406948703]","[0.745620993889791, -2.216096423049429]",0,8
9,5.118763336371838e-23,true,2,false,0.0001358,"[0.42422455419987903, 1.2871084069526515]","[0.8442354651341021, -0.3265277272261217]",0,8
10,1.4607848944609243e-26,true,2,false,0.0001431,"[0.4242245543910763, 1.2871084069395933]","[-1.0120757369891493, 1.1470306234136702]",0,8
11,2.7228494412013995e-22,true,2,false,0.0001371,"[0.4242245539456561, 1.2871084069700136]","[0.7232770971838263, -0.728534008508048]",0,8
12,3.559946875590288e-24,true,1,false,0.000179,"[0.42422455434307865, 1.2871084069428713]","[0.5202990342876057, 1.1204520037446837]",0,8
13,6.4459456679598895e-27,true,2,false,0.0001889,"[0.424224554396538, 1.2871084069392202]","[1.6996228215478644, 1.0844860147154771]",0,8
14,4.3605749840015506e-24,true,2,false,0.000155,"[0.42422455433761286, 1.2871084069432446]","[-1.0989445324831357, -0.0993402202293609]",0,8
15,7.907282297302641e-24,true,2,false,0.0001547,"[0.42422455447083696, 1.2871084069341463]","[1.5447563259135333, -0.22651795438142638]",0,8
16,2.2535338655479765e-27,true,3,false,0.0001756,"[0.4242245543954538, 1.2871084069392944]","[1.7376928272513674, -1.2953938355637125]",1,8
17,1.2277896950269548e-26,true,3,false,0.0001676,"[0.4242245543914773, 1.2871084069395657]","[-1.3972500397371668, -1.1529219835943225]",0,8
18,2.6138237516903056e-26,true,2,false,0.0001392,"[0.4242245543939439, 1.287108406939398]","[-0.27322961221704645, -0.5101173409267433]",0,8
19,1.437578922031995e-25,true,2,false,0.0001774,"[0.4242245543841291, 1.2871084069400676]","[-1.7983567634893314, 0.8231200506166791]",0,8
20,1.5219613969969489e-22,true,2,false,0.0001635,"[0.42422455405890735, 1.287108406962279]","[-0.6634712267123949, -0.2399591176621829]",0,8
1,6.375329084746528e-25,true,4,false,0.0003818,"[9.49723400075709, 0.8051246407867573]","[0.03833248646601629, 0.213845359778582]",0,9
2,1.0133700381142443e-24,true,4,false,0.0002659,"[9.497234000764628, 0.8051246407862805]","[-0.7042838077754542, -0.4007992090593657]",0,9
3,2.6004577444822706e-25,true,4,false,0.0002981,"[9.49723400074657, 0.8051246407874227]","[1.4214984593810815, -0.5777261953257666]",0,9
4,9.76179926839784e-25,true,4,false,0.0003628,"[9.49723400076396, 0.8051246407863228]","[-0.4658959078249555, -0.7303008298610437]",0,9
5,1.8725857279509685e-24,true,4,false,0.0002556,"[9.497234000777784, 0.8051246407854485]","[-1.365080912437378, -1.3208174975844296]",0,9
6,4.660383447039333e-25,true,4,false,0.0002523,"[9.497234000752774, 0.8051246407870303]","[0.5431992343373382, 0.09271546518564394]",0,9
7,6.316560480206373e-25,true,4,false,0.0002363,"[9.497234000757006, 0.8051246407867625]","[-0.7590535993444354, 0.9209639329677229]",0,9
8,1.1582338880863115e-24,true,4,false,0.0002302,"[9.497234000767078, 0.8051246407861257]","[0.745620993889791, -2.216096423049429]",0,9
9,3.934875126596064e-25,true,4,false,0.0002357,"[9.49723400075089, 0.8051246407871494]","[0.8442354651341021, -0.3265277272261217]",0,9
10,7.024837764035602e-25,true,4,false,0.0002156,"[9.497234000758453, 0.8051246407866711]","[-1.0120757369891493, 1.1470306234136702]",0,9
11,4.900230381134637e-25,true,4,false,0.0002243,"[9.497234000753455, 0.8051246407869872]","[0.7232770971838263, -0.728534008508048]",0,9
12,2.2295159341878377e-25,true,4,false,0.0002231,"[9.497234000745134, 0.8051246407875134]","[0.5202990342876057, 1.1204520037446837]",0,9
13,3.80834161317156e-26,true,4,false,0.0002167,"[9.497234000735054, 0.805124640788151]","[1.6996228215478644, 1.0844860147154771]",1,9
14,1.1549108704682642e-24,true,4,false,0.0002137,"[9.497234000767158, 0.8051246407861206]","[-1.0989445324831357, -0.0993402202293609]",0,9
15,2.0508461194010626e-25,true,4,false,0.000214,"[9.497234000744566, 0.8051246407875492]","[1.5447563259135333, -0.22651795438142638]",0,9
16,3.188793251655774e-25,true,4,false,0.0003872,"[9.497234000748453, 0.8051246407873034]","[1.7376928272513674, -1.2953938355637125]",0,9
17,1.720937335802881e-24,true,4,false,0.0002689,"[9.4972340007757, 0.8051246407855803]","[-1.3972500397371668, -1.1529219835943225]",0,9
18,8.367759269259035e-25,true,4,false,0.000249,"[9.49723400076126, 0.8051246407864936]","[-0.27322961221704645, -0.5101173409267433]",0,9
19,1.1424979708273529e-24,true,4,false,0.0002581,"[9.497234000766824, 0.8051246407861419]","[-1.7983567634893314, 0.8231200506166791]",0,9
20,9.659133212089404e-25,true,4,false,0.0002298,"[9.497234000763799, 0.8051246407863331]","[-0.6634712267123949, -0.2399591176621829]",0,9
1,3.270498179730974e-25,true,5,false,0.000428,"[15.593906569546906, 0.6075850376987382]","[0.03833248646601629, 0.213845359778582]",0,10
2,8.462306425221309e-25,true,5,false,0.0003215,"[15.59390656953162, 0.6075850376996597]","[-0.7042838077754542, -0.4007992090593657]",0,10
3,1.9380137874611697e-26,true,5,false,0.0002903,"[15.593906569566183, 0.6075850376975758]","[1.4214984593810815, -0.5777261953257666]",0,10
4,8.230374233860029e-25,true,5,false,0.0002721,"[15.593906569532113, 0.6075850376996299]","[-0.4658959078249555, -0.7303008298610437]",0,10
5,2.5044861113492138e-24,true,5,false,0.0002752,"[15.593906569502092, 0.6075850377014401]","[-1.365080912437378, -1.3208174975844296]",0,10
6,1.5141127184677824e-25,true,5,false,0.0002651,"[15.593906569555216, 0.6075850376982369]","[0.5431992343373382, 0.09271546518564394]",0,10
7,3.5709845650706045e-25,true,5,false,0.000445,"[15.593906569545851, 0.6075850376988018]","[-0.7590535993444354, 0.9209639329677229]",0,10
8,1.0325641830800885e-24,true,5,false,0.0003138,"[15.593906569527407, 0.6075850376999137]","[0.745620993889791, -2.216096423049429]",0,10
9,1.016234000119432e-25,true,5,false,0.0002873,"[15.593906569558362, 0.6075850376980474]","[0.8442354651341021, -0.3265277272261217]",0,10
10,4.186652059292742e-25,true,5,false,0.0003036,"[15.59390656954375, 0.6075850376989286]","[-1.0120757369891493, 1.1470306234136702]",0,10
11,1.930998075530363e-25,true,5,false,0.0002919,"[15.593906569552816, 0.6075850376983817]","[0.7232770971838263, -0.728534008508048]",0,10
12,8.04557865229283e-27,true,5,false,0.0002645,"[15.593906569569686, 0.6075850376973644]","[0.5202990342876057, 1.1204520037446837]",0,10
13,6.738416757112208e-24,true,4,false,0.0002266,"[15.59390656945722, 0.6075850377041456]","[1.6996228215478644, 1.0844860147154771]",0,10
14,1.0521403430341158e-24,true,5,false,0.0002656,"[15.593906569526819, 0.6075850376999492]","[-1.0989445324831357, -0.0993402202293609]",0,10
15,1.4770383104447958e-27,true,5,false,0.000288,"[15.59390656957069, 0.607585037697304]","[1.5447563259135333, -0.22651795438142638]",1,10
16,7.173534177854916e-26,true,5,false,0.0002803,"[15.59390656956046, 0.607585037697921]","[1.7376928272513674, -1.2953938355637125]",0,10
17,2.145875611678139e-24,true,5,false,0.0004267,"[15.593906569507237, 0.6075850377011299]","[-1.3972500397371668, -1.1529219835943225]",0,10
18,6.015490285008274e-25,true,5,false,0.0020971,"[15.593906569538012, 0.6075850376992742]","[-0.27322961221704645, -0.5101173409267433]",0,10
19,1.1067571320899412e-24,true,5,false,0.0003809,"[15.593906569525673, 0.6075850377000183]","[-1.7983567634893314, 0.8231200506166791]",0,10
20,7.705598526607127e-25,true,5,false,0.0003585,"[15.593906569533447, 0.6075850376995496]","[-0.6634712267123949, -0.2399591176621829]",0,10
1,1.1255457901713274e-24,true,4,false,0.0003758,"[7.164022314145563, 1.039607486308977]","[0.03833248646601629, 0.213845359778582]",0,11
2,3.812258006517819e-24,true,4,false,0.0002752,"[7.164022314177027, 1.0396074863070284]","[-0.7042838077754542, -0.4007992090593657]",0,11
3,1.4507522390258605e-23,true,3,false,0.0002031,"[7.164022314242516, 1.039607486302972]","[1.4214984593810815, -0.5777261953257666]",0,11
4,3.584370196073887e-24,true,4,false,0.000234,"[7.164022314175061, 1.0396074863071503]","[-0.4658959078249555, -0.7303008298610437]",0,11
5,1.2891246478306148e-23,true,4,false,0.0002266,"[7.1640223142348685, 1.039607486303446]","[-1.365080912437378, -1.3208174975844296]",0,11
6,3.2652887642167547e-25,true,4,false,0.0002172,"[7.1640223141283474, 1.0396074863100433]","[0.5431992343373382, 0.09271546518564394]",0,11
7,1.1747887505552803e-24,true,4,false,0.0002232,"[7.164022314146458, 1.0396074863089217]","[-0.7590535993444354, 0.9209639329677229]",0,11
8,4.8773257720338184e-24,true,4,false,0.0002125,"[7.164022314186136, 1.0396074863064644]","[0.745620993889791, -2.216096423049429]",0,11
9,1.3164621082757056e-25,true,4,false,0.000323,"[7.164022314121093, 1.0396074863104927]","[0.8442354651341021, -0.3265277272261217]",0,11
10,1.4990774081297075e-24,true,4,false,0.0002474,"[7.164022314151405, 1.0396074863086153]","[-1.0120757369891493, 1.1470306234136702]",0,11
11,4.655137004790922e-25,true,4,false,0.0002431,"[7.164022314132199, 1.0396074863098046]","[0.7232770971838263, -0.728534008508048]",0,11
12,1.3108414110553809e-23,true,3,false,0.0001898,"[7.164022314235893, 1.0396074863033824]","[0.5202990342876057, 1.1204520037446837]",0,11
13,6.017114318437896e-24,true,3,false,0.0001775,"[7.164022314194694, 1.039607486305934]","[1.6996228215478644, 1.0844860147154771]",0,11
14,5.0209978889451876e-24,true,4,false,0.0002449,"[7.16402231418717, 1.0396074863064002]","[-1.0989445324831357, -0.0993402202293609]",0,11
15,1.2672987887409962e-23,true,3,false,0.000187,"[7.164022314233621, 1.039607486303523]","[1.5447563259135333, -0.22651795438142638]",0,11
16,2.6605773762977405e-26,true,4,false,0.0002179,"[7.164022314113917, 1.039607486310937]","[1.7376928272513674, -1.2953938355637125]",1,11
17,1.1002944666982624e-23,true,4,false,0.0002151,"[7.16402231422518, 1.0396074863040459]","[-1.3972500397371668, -1.1529219835943225]",0,11
